,0
7660,Guinea
7661,Coast
7662,with
7663,cargo
7664,of
7665,five
7666,hundred
7667,blacks
7668,and
7669,odd
7670,for
7671,the
7672,barracoons
7673,of
7674,there
7675,was
7676,hardly
7677,room
7678,for
7679,half
7680,the
7681,sweltering
7682,cattle
7683,stowed
7684,that
7685,some
7686,went
7687,mad
7688,of
7689,thirst
7690,and
7691,tore
7692,their
7693,flesh
7694,and
7695,sucked
7696,the
7697,Crew
7698,and
7699,Captain
7700,lusted
7701,with
7702,the
7703,comeliest
7704,of
7705,the
7706,savage
7707,girls
7708,kept
7709,naked
7710,in
7711,the
7712,that
7713,there
7714,was
7715,one
7716,they
7717,called
7718,The
7719,Guinea
7720,Rose
7721,and
7722,they
7723,cast
7724,lots
7725,and
7726,fought
7727,to
7728,lie
7729,with
7730,when
7731,the
7732,piped
7733,all
7734,the
7735,flames
7736,spreading
7737,from
7738,starboard
7739,already
7740,were
7741,beyond
7742,the
7743,negroes
7744,howling
7745,and
7746,their
7747,chains
7748,entangled
7749,with
7750,the
7751,the
7752,burning
7753,blacks
7754,could
7755,not
7756,be
7757,that
7758,the
7759,Crew
7760,abandoned
7761,leaving
7762,their
7763,shrieking
7764,negresses
7765,that
7766,the
7767,Captain
7768,perished
7769,drunken
7770,with
7771,the
7772,Deponent
7773,sayeth
7774,Oh
7775,Pilot
7776,Me
7777,and
7778,I
7779,have
7780,seen
7781,those
7782,Rio
7783,watched
7784,the
7785,artful
7786,mongos
7787,baiting
7788,traps
7789,of
7790,war
7791,wherein
7792,the
7793,victor
7794,and
7795,the
7796,caught
7797,as
7798,prizes
7799,for
7800,our
7801,Have
7802,seen
7803,the
7804,nigger
7805,kings
7806,whose
7807,greed
7808,turned
7809,wild
7810,black
7811,hides
7812,of
7813,Kru
7814,to
7815,gold
7816,for
7817,there
7818,was
7819,Anthracite
7820,we
7821,named
7822,face
7823,beneath
7824,French
7825,brass
7826,and
7827,orange
7828,impudent
7829,cups
7830,were
7831,carven
7832,skulls
7833,of
7834,honor
7835,us
7836,with
7837,drum
7838,and
7839,feast
7840,and
7841,conjo
7842,and
7843,wenches
7844,deft
7845,in
7846,and
7847,for
7848,tin
7849,crowns
7850,that
7851,shone
7852,with
7853,red
7854,calico
7855,and
7856,have
7857,the
7858,drums
7859,talk
7860,war
7861,and
7862,send
7863,his
7864,warriors
7865,to
7866,burn
7867,the
7868,sleeping
7869,villages
7870,and
7871,kill
7872,the
7873,sick
7874,and
7875,old
7876,and
7877,lead
7878,the
7879,young
7880,in
7881,coffles
7882,to
7883,our
7884,years
7885,a
7886,twenty
7887,there
7888,was
7889,wealth
7890,aplenty
7891,to
7892,be
7893,harvested
7894,from
7895,those
7896,black
7897,and
7898,be
7899,trading
7900,still
7901,but
7902,for
7903,the
7904,fevers
7905,melting
7906,down
7907,my
7908,in
7909,the
7910,rocking
7911,loom
7912,of
7913,the
7914,dark
7915,ships
7916,the
7917,dark
7918,ships
7919,their
7920,bright
7921,ironical
7922,jests
7923,of
7924,kindness
7925,on
7926,a
7927,plough
7928,through
7929,thrashing
7930,glister
7931,toward
7932,fata
7933,lucent
7934,melting
7935,weave
7936,toward
7937,New
7938,World
7939,littorals
7940,that
7941,are
7942,mirage
7943,and
7944,myth
7945,and
7946,actual
7947,through
7948,voyage
7949,whose
7950,chartings
7951,are
7952,charnel
7953,effluvium
7954,of
7955,living
7956,death
7957,spreads
7958,outward
7959,from
7960,the
7961,the
7962,living
7963,and
7964,the
7965,the
7966,horribly
7967,lie
7968,lie
7969,foul
7970,with
7971,blood
7972,and
7973,Deep
7974,in
7975,the
7976,festering
7977,hold
7978,thy
7979,father
7980,the
7981,corpse
7982,of
7983,mercy
7984,rots
7985,with
7986,rats
7987,eat
7988,rotten
7989,gelid
7990,the
7991,living
7992,look
7993,at
7994,you
7995,with
7996,human
7997,eyes
7998,whose
7999,suffering
8000,accuses
8001,whose
8002,hatred
8003,reaches
8004,through
8005,the
8006,swill
8007,of
8008,dark
8009,to
8010,strike
8011,you
8012,like
8013,a
8014,You
8015,cannot
8016,stare
8017,that
8018,hatred
8019,down
8020,or
8021,chain
8022,the
8023,fear
8024,that
8025,stalks
8026,the
8027,watches
8028,and
8029,breathes
8030,on
8031,you
8032,its
8033,fetid
8034,scorching
8035,cannot
8036,kill
8037,the
8038,deep
8039,immortal
8040,human
8041,the
8042,timeless
8043,for
8044,the
8045,storm
8046,that
8047,flung
8048,up
8049,barriers
8050,of
8051,wind
8052,and
8053,The
8054,would
8055,have
8056,reached
8057,the
8058,port
8059,of
8060,Príncipe
8061,in
8062,three
8063,days
8064,at
8065,but
8066,for
8067,the
8068,storm
8069,we
8070,should
8071,have
8072,been
8073,prepared
8074,for
8075,what
8076,Swift
8077,as
8078,the
8079,leap
8080,it
8081,There
8082,was
8083,that
8084,interval
8085,of
8086,moonless
8087,calm
8088,filled
8089,only
8090,with
8091,the
8092,and
8093,the
8094,usual
8095,then
8096,sudden
8097,blows
8098,and
8099,snarling
8100,cries
8101,and
8102,they
8103,had
8104,fallen
8105,on
8106,us
8107,with
8108,machete
8109,and
8110,It
8111,was
8112,as
8113,though
8114,the
8115,very
8116,the
8117,night
8118,itself
8119,were
8120,striking
8121,Exhausted
8122,by
8123,the
8124,rigors
8125,of
8126,the
8127,we
8128,were
8129,no
8130,match
8131,for
8132,Our
8133,men
8134,went
8135,down
8136,before
8137,the
8138,murderous
8139,Our
8140,loyal
8141,Celestino
8142,ran
8143,from
8144,below
8145,with
8146,gun
8147,and
8148,lantern
8149,and
8150,I
8151,before
8152,the
8153,wounding
8154,that
8155,surly
8156,brute
8157,who
8158,calls
8159,himself
8160,a
8161,urging
8162,on
8163,the
8164,ghastly
8165,He
8166,hacked
8167,the
8168,poor
8169,mulatto
8170,and
8171,then
8172,he
8173,turned
8174,on
8175,The
8176,decks
8177,were
8178,slippery
8179,when
8180,daylight
8181,finally
8182,It
8183,sickens
8184,me
8185,to
8186,think
8187,of
8188,what
8189,I
8190,of
8191,how
8192,these
8193,apes
8194,threw
8195,overboard
8196,the
8197,butchered
8198,bodies
8199,of
8200,our
8201,true
8202,Christians
8203,like
8204,so
8205,much
8206,The
8207,rest
8208,is
8209,quickly
8210,Cinquez
8211,was
8212,forced
8213,to
8214,spare
8215,the
8216,two
8217,of
8218,us
8219,you
8220,see
8221,to
8222,steer
8223,the
8224,ship
8225,to
8226,and
8227,we
8228,like
8229,phantoms
8230,doomed
8231,to
8232,rove
8233,the
8234,sea
8235,voyaged
8236,east
8237,by
8238,day
8239,and
8240,west
8241,by
8242,deceiving
8243,hoping
8244,for
8245,prisoners
8246,on
8247,our
8248,own
8249,till
8250,at
8251,length
8252,we
8253,drifted
8254,to
8255,the
8256,shores
8257,of
8258,this
8259,your
8260,where
8261,we
8262,were
8263,freed
8264,from
8265,our
8266,unspeakable
8267,Now
8268,we
8269,good
8270,the
8271,extradition
8272,of
8273,Cinquez
8274,and
8275,his
8276,accomplices
8277,to
8278,La
8279,And
8280,it
8281,distresses
8282,us
8283,to
8284,know
8285,there
8286,are
8287,so
8288,many
8289,here
8290,who
8291,seem
8292,inclined
8293,to
8294,justify
8295,the
8296,mutiny
8297,of
8298,these
8299,We
8300,find
8301,it
8302,paradoxical
8303,indeed
8304,that
8305,you
8306,whose
8307,whose
8308,tree
8309,of
8310,liberty
8311,are
8312,rooted
8313,in
8314,the
8315,labor
8316,of
8317,your
8318,slaves
8319,should
8320,suffer
8321,the
8322,august
8323,John
8324,Quincy
8325,Adams
8326,to
8327,speak
8328,with
8329,so
8330,much
8331,passion
8332,of
8333,the
8334,right
8335,of
8336,chattel
8337,slaves
8338,to
8339,kill
8340,their
8341,lawful
8342,masters
8343,and
8344,with
8345,his
8346,Roman
8347,rhetoric
8348,weave
8349,a
8350,garland
8351,for
8352,I
8353,tell
8354,you
8355,that
8356,we
8357,are
8358,determined
8359,to
8360,return
8361,to
8362,Cuba
8363,with
8364,our
8365,slaves
8366,and
8367,there
8368,see
8369,justice
8370,or
8371,let
8372,us
8373,say
8374,shall
8375,The
8376,deep
8377,immortal
8378,human
8379,the
8380,timeless
8381,Cinquez
8382,its
8383,deathless
8384,primaveral
8385,life
8386,that
8387,transfigures
8388,many
8389,Voyage
8390,through
8391,death
8392,to
8393,life
8394,upon
8395,these
8396,twenty
8397,snowy
8398,The
8399,only
8400,moving
8401,thing
8402,Was
8403,the
8404,eye
8405,of
8406,the
8407,was
8408,of
8409,three
8410,Like
8411,a
8412,tree
8413,In
8414,which
8415,there
8416,are
8417,three
8418,blackbird
8419,whirled
8420,in
8421,the
8422,autumn
8423,It
8424,was
8425,a
8426,small
8427,part
8428,of
8429,the
8430,man
8431,and
8432,a
8433,woman
8434,Are
8435,A
8436,man
8437,and
8438,a
8439,woman
8440,and
8441,a
8442,blackbird
8443,Are
8444,do
8445,not
8446,know
8447,which
8448,to
8449,The
8450,beauty
8451,of
8452,inflections
8453,Or
8454,the
8455,beauty
8456,of
8457,The
8458,blackbird
8459,whistling
8460,Or
8461,just
8462,filled
8463,the
8464,long
8465,window
8466,With
8467,barbaric
8468,The
8469,shadow
8470,of
8471,the
8472,blackbird
8473,Crossed
8474,to
8475,and
8476,The
8477,mood
8478,Traced
8479,in
8480,the
8481,shadow
8482,An
8483,indecipherable
8484,thin
8485,men
8486,of
8487,Why
8488,do
8489,you
8490,imagine
8491,golden
8492,Do
8493,you
8494,not
8495,see
8496,how
8497,the
8498,blackbird
8499,Walks
8500,around
8501,the
8502,feet
8503,Of
8504,the
8505,women
8506,about
8507,know
8508,noble
8509,accents
8510,And
8511,inescapable
8512,But
8513,I
8514,That
8515,the
8516,blackbird
8517,is
8518,involved
8519,In
8520,what
8521,I
8522,the
8523,blackbird
8524,flew
8525,out
8526,of
8527,It
8528,marked
8529,the
8530,edge
8531,Of
8532,one
8533,of
8534,many
8535,the
8536,sight
8537,of
8538,blackbirds
8539,Flying
8540,in
8541,a
8542,green
8543,Even
8544,the
8545,bawds
8546,of
8547,euphony
8548,Would
8549,cry
8550,out
8551,rode
8552,over
8553,Connecticut
8554,In
8555,a
8556,glass
8557,a
8558,fear
8559,pierced
8560,In
8561,that
8562,he
8563,mistook
8564,The
8565,shadow
8566,of
8567,his
8568,equipage
8569,For
8570,river
8571,is
8572,The
8573,blackbird
8574,must
8575,be
8576,was
8577,evening
8578,all
8579,It
8580,was
8581,snowing
8582,And
8583,it
8584,was
8585,going
8586,to
8587,The
8588,blackbird
8589,sat
8590,In
8591,the
8592,saw
8593,the
8594,best
8595,minds
8596,of
8597,my
8598,generation
8599,destroyed
8600,by
8601,starving
8602,hysterical
8603,themselves
8604,through
8605,the
8606,negro
8607,streets
8608,at
8609,dawn
8610,looking
8611,for
8612,an
8613,angry
8614,hipsters
8615,burning
8616,for
8617,the
8618,ancient
8619,heavenly
8620,connection
8621,to
8622,the
8623,starry
8624,dynamo
8625,in
8626,the
8627,machinery
8628,of
8629,poverty
8630,and
8631,tatters
8632,and
8633,and
8634,high
8635,sat
8636,up
8637,smoking
8638,in
8639,the
8640,supernatural
8641,darkness
8642,of
8643,flats
8644,floating
8645,across
8646,the
8647,tops
8648,of
8649,cities
8650,contemplating
8651,bared
8652,their
8653,brains
8654,to
8655,Heaven
8656,under
8657,the
8658,El
8659,and
8660,saw
8661,Mohammedan
8662,angels
8663,staggering
8664,on
8665,tenement
8666,roofs
8667,passed
8668,through
8669,universities
8670,with
8671,radiant
8672,cool
8673,eyes
8674,hallucinating
8675,Arkansas
8676,and
8677,tragedy
8678,among
8679,the
8680,scholars
8681,of
8682,were
8683,expelled
8684,from
8685,the
8686,academies
8687,for
8688,crazy
8689,publishing
8690,obscene
8691,odes
8692,on
8693,the
8694,windows
8695,of
8696,the
8697,cowered
8698,in
8699,unshaven
8700,rooms
8701,in
8702,burning
8703,their
8704,money
8705,in
8706,wastebaskets
8707,and
8708,listening
8709,to
8710,the
8711,Terror
8712,through
8713,the
8714,got
8715,busted
8716,in
8717,their
8718,pubic
8719,beards
8720,returning
8721,through
8722,Laredo
8723,with
8724,a
8725,belt
8726,of
8727,marijuana
8728,for
8729,New
8730,ate
8731,fire
8732,in
8733,paint
8734,hotels
8735,or
8736,drank
8737,turpentine
8738,in
8739,Paradise
8740,or
8741,purgatoried
8742,their
8743,torsos
8744,night
8745,after
8746,with
8747,with
8748,waking
8749,alcohol
8750,and
8751,cock
8752,and
8753,endless
8754,blind
8755,streets
8756,of
8757,shuddering
8758,cloud
8759,and
8760,lightning
8761,in
8762,the
8763,mind
8764,leaping
8765,toward
8766,poles
8767,of
8768,Canada
8769,illuminating
8770,all
8771,the
8772,motionless
8773,world
8774,of
8775,Time
8776,solidities
8777,of
8778,backyard
8779,green
8780,tree
8781,cemetery
8782,wine
8783,drunkenness
8784,over
8785,the
8786,storefront
8787,boroughs
8788,of
8789,teahead
8790,joyride
8791,neon
8792,blinking
8793,traffic
8794,sun
8795,and
8796,moon
8797,and
8798,tree
8799,vibrations
8800,in
8801,the
8802,roaring
8803,winter
8804,dusks
8805,of
8806,ashcan
8807,rantings
8808,and
8809,kind
8810,king
8811,light
8812,of
8813,chained
8814,themselves
8815,to
8816,subways
8817,for
8818,the
8819,endless
8820,ride
8821,from
8822,Battery
8823,to
8824,holy
8825,Bronx
8826,on
8827,benzedrine
8828,until
8829,the
8830,noise
8831,of
8832,wheels
8833,and
8834,children
8835,brought
8836,them
8837,down
8838,shuddering
8839,and
8840,battered
8841,bleak
8842,of
8843,brain
8844,all
8845,drained
8846,of
8847,brilliance
8848,in
8849,the
8850,drear
8851,light
8852,of
8853,sank
8854,all
8855,night
8856,in
8857,submarine
8858,light
8859,of
8860,floated
8861,out
8862,and
8863,sat
8864,through
8865,the
8866,stale
8867,beer
8868,afternoon
8869,in
8870,desolate
8871,listening
8872,to
8873,the
8874,crack
8875,of
8876,doom
8877,on
8878,the
8879,hydrogen
8880,talked
8881,continuously
8882,seventy
8883,hours
8884,from
8885,park
8886,to
8887,pad
8888,to
8889,bar
8890,to
8891,Bellevue
8892,to
8893,museum
8894,to
8895,the
8896,Brooklyn
8897,lost
8898,battalion
8899,of
8900,platonic
8901,conversationalists
8902,jumping
8903,down
8904,the
8905,stoops
8906,off
8907,fire
8908,escapes
8909,off
8910,windowsills
8911,off
8912,Empire
8913,State
8914,out
8915,of
8916,the
8917,screaming
8918,vomiting
8919,whispering
8920,facts
8921,and
8922,memories
8923,and
8924,anecdotes
8925,and
8926,eyeball
8927,kicks
8928,and
8929,shocks
8930,of
8931,hospitals
8932,and
8933,jails
8934,and
8935,intellects
8936,disgorged
8937,in
8938,total
8939,recall
8940,for
8941,seven
8942,days
8943,and
8944,nights
8945,with
8946,brilliant
8947,meat
8948,for
8949,the
8950,Synagogue
8951,cast
8952,on
8953,the
8954,vanished
8955,into
8956,nowhere
8957,Zen
8958,New
8959,Jersey
8960,leaving
8961,a
8962,trail
8963,of
8964,ambiguous
8965,picture
8966,postcards
8967,of
8968,Atlantic
8969,City
8970,Eastern
8971,sweats
8972,and
8973,Tangerian
8974,and
8975,migraines
8976,of
8977,China
8978,under
8979,in
8980,bleak
8981,furnished
8982,who
8983,wandered
8984,around
8985,and
8986,around
8987,at
8988,midnight
8989,in
8990,the
8991,railroad
8992,yard
8993,wondering
8994,where
8995,to
8996,and
8997,leaving
8998,no
8999,broken
9000,lit
9001,cigarettes
9002,in
9003,boxcars
9004,boxcars
9005,boxcars
9006,racketing
9007,through
9008,snow
9009,toward
9010,lonesome
9011,farms
9012,in
9013,grandfather
9014,studied
9015,Plotinus
9016,Poe
9017,John
9018,of
9019,the
9020,Cross
9021,telepathy
9022,and
9023,bop
9024,kabbalah
9025,because
9026,the
9027,cosmos
9028,instinctively
9029,vibrated
9030,at
9031,their
9032,feet
9033,in
9034,who
9035,loned
9036,it
9037,through
9038,the
9039,streets
9040,of
9041,Idaho
9042,seeking
9043,visionary
9044,indian
9045,angels
9046,who
9047,were
9048,visionary
9049,indian
9050,thought
9051,they
9052,were
9053,only
9054,mad
9055,when
9056,Baltimore
9057,gleamed
9058,in
9059,supernatural
9060,jumped
9061,in
9062,limousines
9063,with
9064,the
9065,Chinaman
9066,of
9067,Oklahoma
9068,on
9069,the
9070,impulse
9071,of
9072,winter
9073,midnight
9074,streetlight
9075,smalltown
9076,lounged
9077,hungry
9078,and
9079,lonesome
9080,through
9081,Houston
9082,seeking
9083,jazz
9084,or
9085,sex
9086,or
9087,and
9088,followed
9089,the
9090,brilliant
9091,Spaniard
9092,to
9093,converse
9094,about
9095,America
9096,and
9097,a
9098,hopeless
9099,and
9100,so
9101,took
9102,ship
9103,to
9104,disappeared
9105,into
9106,the
9107,volcanoes
9108,of
9109,Mexico
9110,leaving
9111,behind
9112,nothing
9113,but
9114,the
9115,shadow
9116,of
9117,dungarees
9118,and
9119,the
9120,lava
9121,and
9122,ash
9123,of
9124,poetry
9125,scattered
9126,in
9127,fireplace
9128,reappeared
9129,on
9130,the
9131,West
9132,Coast
9133,investigating
9134,the
9135,FBI
9136,in
9137,beards
9138,and
9139,shorts
9140,with
9141,big
9142,pacifist
9143,eyes
9144,sexy
9145,in
9146,their
9147,dark
9148,skin
9149,passing
9150,out
9151,incomprehensible
9152,burned
9153,cigarette
9154,holes
9155,in
9156,their
9157,arms
9158,protesting
9159,the
9160,narcotic
9161,tobacco
9162,haze
9163,of
9164,distributed
9165,Supercommunist
9166,pamphlets
9167,in
9168,Union
9169,Square
9170,weeping
9171,and
9172,undressing
9173,while
9174,the
9175,sirens
9176,of
9177,Los
9178,Alamos
9179,wailed
9180,them
9181,and
9182,wailed
9183,down
9184,and
9185,the
9186,Staten
9187,Island
9188,ferry
9189,also
9190,broke
9191,down
9192,crying
9193,in
9194,white
9195,gymnasiums
9196,naked
9197,and
9198,trembling
9199,before
9200,the
9201,machinery
9202,of
9203,other
9204,bit
9205,detectives
9206,in
9207,the
9208,neck
9209,and
9210,shrieked
9211,with
9212,delight
9213,in
9214,policecars
9215,for
9216,committing
9217,no
9218,crime
9219,but
9220,their
9221,own
9222,wild
9223,cooking
9224,pederasty
9225,and
9226,howled
9227,on
9228,their
9229,knees
9230,in
9231,the
9232,subway
9233,and
9234,were
9235,dragged
9236,off
9237,the
9238,roof
9239,waving
9240,genitals
9241,and
9242,let
9243,themselves
9244,be
9245,fucked
9246,in
9247,the
9248,ass
9249,by
9250,saintly
9251,and
9252,screamed
9253,with
9254,blew
9255,and
9256,were
9257,blown
9258,by
9259,those
9260,human
9261,the
9262,caresses
9263,of
9264,Atlantic
9265,and
9266,Caribbean
9267,balled
9268,in
9269,the
9270,morning
9271,in
9272,the
9273,evenings
9274,in
9275,rosegardens
9276,and
9277,the
9278,grass
9279,of
9280,public
9281,parks
9282,and
9283,cemeteries
9284,scattering
9285,their
9286,semen
9287,freely
9288,to
9289,whomever
9290,come
9291,who
9292,hiccuped
9293,endlessly
9294,trying
9295,to
9296,giggle
9297,but
9298,wound
9299,up
9300,with
9301,a
9302,sob
9303,behind
9304,a
9305,partition
9306,in
9307,a
9308,Turkish
9309,Bath
9310,when
9311,the
9312,blond
9313,naked
9314,angel
9315,came
9316,to
9317,pierce
9318,them
9319,with
9320,a
9321,lost
9322,their
9323,loveboys
9324,to
9325,the
9326,three
9327,old
9328,shrews
9329,of
9330,fate
9331,the
9332,one
9333,eyed
9334,shrew
9335,of
9336,the
9337,heterosexual
9338,dollar
9339,the
9340,one
9341,eyed
9342,shrew
9343,that
9344,winks
9345,out
9346,of
9347,the
9348,womb
9349,and
9350,the
9351,one
9352,eyed
9353,shrew
9354,that
9355,does
9356,nothing
9357,but
9358,sit
9359,on
9360,her
9361,ass
9362,and
9363,snip
9364,the
9365,intellectual
9366,golden
9367,threads
9368,of
9369,the
9370,copulated
9371,ecstatic
9372,and
9373,insatiate
9374,with
9375,a
9376,bottle
9377,of
9378,beer
9379,a
9380,sweetheart
9381,a
9382,package
9383,of
9384,cigarettes
9385,a
9386,candle
9387,and
9388,fell
9389,off
9390,the
9391,and
9392,continued
9393,along
9394,the
9395,floor
9396,and
9397,down
9398,the
9399,hall
9400,and
9401,ended
9402,fainting
9403,on
9404,the
9405,wall
9406,with
9407,a
9408,vision
9409,of
9410,ultimate
9411,cunt
9412,and
9413,come
9414,eluding
9415,the
9416,last
9417,gyzym
9418,of
9419,sweetened
9420,the
9421,snatches
9422,of
9423,a
9424,million
9425,girls
9426,trembling
9427,in
9428,the
9429,and
9430,were
9431,red
9432,eyed
9433,in
9434,the
9435,morning
9436,but
9437,prepared
9438,to
9439,sweeten
9440,the
9441,snatch
9442,of
9443,the
9444,flashing
9445,buttocks
9446,under
9447,barns
9448,and
9449,naked
9450,in
9451,the
9452,went
9453,out
9454,whoring
9455,through
9456,Colorado
9457,in
9458,myriad
9459,stolen
9460,secret
9461,hero
9462,of
9463,these
9464,cocksman
9465,and
9466,Adonis
9467,of
9468,to
9469,the
9470,memory
9471,of
9472,his
9473,innumerable
9474,lays
9475,of
9476,girls
9477,in
9478,empty
9479,lots
9480,diner
9481,rickety
9482,on
9483,mountaintops
9484,in
9485,caves
9486,or
9487,with
9488,gaunt
9489,waitresses
9490,in
9491,familiar
9492,roadside
9493,lonely
9494,petticoat
9495,upliftings
9496,especially
9497,secret
9498,solipsisms
9499,of
9500,hometown
9501,alleys
9502,faded
9503,out
9504,in
9505,vast
9506,sordid
9507,were
9508,shifted
9509,in
9510,woke
9511,on
9512,a
9513,sudden
9514,and
9515,picked
9516,themselves
9517,up
9518,out
9519,of
9520,basements
9521,with
9522,heartless
9523,Tokay
9524,and
9525,horrors
9526,of
9527,Third
9528,Avenue
9529,iron
9530,dreams
9531,stumbled
9532,to
9533,unemployment
9534,walked
9535,all
9536,night
9537,with
9538,their
9539,shoes
9540,full
9541,of
9542,blood
9543,on
9544,the
9545,snowbank
9546,docks
9547,waiting
9548,for
9549,a
9550,door
9551,in
9552,the
9553,East
9554,River
9555,to
9556,open
9557,to
9558,a
9559,room
9560,full
9561,of
9562,and
9563,created
9564,great
9565,suicidal
9566,dramas
9567,on
9568,the
9569,apartment
9570,of
9571,the
9572,Hudson
9573,under
9574,the
9575,wartime
9576,blue
9577,floodlight
9578,of
9579,the
9580,moon
9581,their
9582,heads
9583,shall
9584,be
9585,crowned
9586,with
9587,laurel
9588,in
9589,ate
9590,the
9591,lamb
9592,stew
9593,of
9594,the
9595,imagination
9596,or
9597,digested
9598,the
9599,crab
9600,at
9601,the
9602,muddy
9603,bottom
9604,of
9605,the
9606,rivers
9607,of
9608,wept
9609,at
9610,the
9611,romance
9612,of
9613,the
9614,streets
9615,with
9616,their
9617,pushcarts
9618,full
9619,of
9620,onions
9621,and
9622,bad
9623,sat
9624,in
9625,boxes
9626,breathing
9627,in
9628,the
9629,darkness
9630,under
9631,the
9632,and
9633,rose
9634,up
9635,to
9636,build
9637,harpsichords
9638,in
9639,their
9640,coughed
9641,on
9642,the
9643,sixth
9644,floor
9645,of
9646,Harlem
9647,crowned
9648,with
9649,flame
9650,under
9651,the
9652,tubercular
9653,sky
9654,surrounded
9655,by
9656,orange
9657,crates
9658,of
9659,scribbled
9660,all
9661,night
9662,rocking
9663,and
9664,rolling
9665,over
9666,lofty
9667,incantations
9668,which
9669,in
9670,the
9671,yellow
9672,morning
9673,were
9674,stanzas
9675,of
9676,cooked
9677,rotten
9678,animals
9679,lung
9680,heart
9681,feet
9682,tail
9683,borsht
9684,tortillas
9685,dreaming
9686,of
9687,the
9688,pure
9689,vegetable
9690,plunged
9691,themselves
9692,under
9693,meat
9694,trucks
9695,looking
9696,for
9697,an
9698,threw
9699,their
9700,watches
9701,off
9702,the
9703,roof
9704,to
9705,cast
9706,their
9707,ballot
9708,for
9709,Eternity
9710,outside
9711,of
9712,alarm
9713,clocks
9714,fell
9715,on
9716,their
9717,heads
9718,every
9719,day
9720,for
9721,the
9722,next
9723,cut
9724,their
9725,wrists
9726,three
9727,times
9728,successively
9729,gave
9730,up
9731,and
9732,were
9733,forced
9734,to
9735,open
9736,antique
9737,stores
9738,where
9739,they
9740,thought
9741,they
9742,were
9743,growing
9744,old
9745,and
9746,were
9747,burned
9748,alive
9749,in
9750,their
9751,innocent
9752,flannel
9753,suits
9754,on
9755,Madison
9756,Avenue
9757,amid
9758,blasts
9759,of
9760,leaden
9761,verse
9762,the
9763,clatter
9764,of
9765,the
9766,iron
9767,regiments
9768,of
9769,fashion
9770,the
9771,nitroglycerine
9772,shrieks
9773,of
9774,the
9775,fairies
9776,of
9777,advertising
9778,the
9779,mustard
9780,gas
9781,of
9782,sinister
9783,intelligent
9784,or
9785,were
9786,run
9787,down
9788,by
9789,the
9790,drunken
9791,taxicabs
9792,of
9793,Absolute
9794,jumped
9795,off
9796,the
9797,Brooklyn
9798,Bridge
9799,this
9800,actually
9801,happened
9802,and
9803,walked
9804,away
9805,unknown
9806,and
9807,forgotten
9808,into
9809,the
9810,ghostly
9811,daze
9812,of
9813,Chinatown
9814,soup
9815,alleyways
9816,not
9817,even
9818,one
9819,free
9820,sang
9821,out
9822,of
9823,their
9824,windows
9825,in
9826,fell
9827,out
9828,of
9829,the
9830,subway
9831,jumped
9832,in
9833,the
9834,filthy
9835,leaped
9836,on
9837,cried
9838,all
9839,over
9840,the
9841,danced
9842,on
9843,broken
9844,wineglasses
9845,barefoot
9846,smashed
9847,phonograph
9848,records
9849,of
9850,nostalgic
9851,European
9852,German
9853,jazz
9854,finished
9855,the
9856,whiskey
9857,and
9858,threw
9859,up
9860,groaning
9861,into
9862,the
9863,bloody
9864,moans
9865,in
9866,their
9867,ears
9868,and
9869,the
9870,blast
9871,of
9872,colossal
9873,barreled
9874,down
9875,the
9876,highways
9877,of
9878,the
9879,past
9880,journeying
9881,to
9882,each
9883,watch
9884,or
9885,Birmingham
9886,jazz
9887,drove
9888,crosscountry
9889,seventytwo
9890,hours
9891,to
9892,find
9893,out
9894,if
9895,I
9896,had
9897,a
9898,vision
9899,or
9900,you
9901,had
9902,a
9903,vision
9904,or
9905,he
9906,had
9907,a
9908,vision
9909,to
9910,find
9911,out
9912,journeyed
9913,to
9914,who
9915,died
9916,in
9917,who
9918,came
9919,back
9920,to
9921,Denver
9922,waited
9923,in
9924,who
9925,watched
9926,over
9927,Denver
9928,brooded
9929,loned
9930,in
9931,Denver
9932,and
9933,finally
9934,went
9935,away
9936,to
9937,find
9938,out
9939,the
9940,now
9941,Denver
9942,is
9943,lonesome
9944,for
9945,her
9946,fell
9947,on
9948,their
9949,knees
9950,in
9951,hopeless
9952,cathedrals
9953,praying
9954,for
9955,each
9956,salvation
9957,and
9958,light
9959,and
9960,until
9961,the
9962,soul
9963,illuminated
9964,its
9965,hair
9966,for
9967,a
9968,crashed
9969,through
9970,their
9971,minds
9972,in
9973,jail
9974,waiting
9975,for
9976,impossible
9977,criminals
9978,with
9979,golden
9980,heads
9981,and
9982,the
9983,charm
9984,of
9985,reality
9986,in
9987,their
9988,hearts
9989,who
9990,sang
9991,sweet
9992,blues
9993,to
9994,retired
9995,to
9996,Mexico
9997,to
9998,cultivate
9999,a
10000,or
10001,Rocky
10002,Mount
10003,to
10004,tender
10005,Buddha
10006,or
10007,Tangiers
10008,to
10009,boys
10010,or
10011,Southern
10012,Pacific
10013,to
10014,the
10015,black
10016,locomotive
10017,or
10018,Harvard
10019,to
10020,Narcissus
10021,to
10022,Woodlawn
10023,to
10024,the
10025,daisychain
10026,or
10027,demanded
10028,sanity
10029,trials
10030,accusing
10031,the
10032,radio
10033,of
10034,hypnotism
10035,were
10036,left
10037,with
10038,their
10039,insanity
10040,their
10041,hands
10042,a
10043,hung
10044,threw
10045,potato
10046,salad
10047,at
10048,CCNY
10049,lecturers
10050,on
10051,Dadaism
10052,and
10053,subsequently
10054,presented
10055,themselves
